,album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
2745,One Thing Left To Do (feat. Hanne Mjøen),2OkB4EeUudn8fpSdgTnM6T,Deepend,0uGApGjjFXKwUOAqYBeX7B,165539,3wf8Swqppw0UQ9ANuI3w1a,One Thing Left To Do (feat. Hanne Mjøen),50,0.153,0.664,0.762,0.0,8,0.136,-6.012,1,0.117,105.071,0.583
2746,Guajira Guantanamera,2HRXHVzK04v5vis8kV1Jwf,HUGEL,5PlfkPxwCpRRWQJBxCa0By,156268,4BgFUr74D8bTkG1HsWBA1R,Guajira Guantanamera,61,0.0127,0.822,0.762,0.0433,9,0.221,-5.56,1,0.0364,125.952,0.933
2747,My Life Is Going On (Burak Yeter Remix),0YZn26bpyu9JhWhpKRty20,Burak Yeter,4ON1ruy5ijE7ZPQthbrkgI,226278,4vySWreGAhDr34U0KwZdVP,My Life Is Going On - Burak Yeter Remix,65,0.0149,0.836,0.764,0.0659,11,0.0909,-5.135,0,0.0582,100.014,0.587
2748,Don't Lose Love (feat. Cher Lloyd),0gd3fmbKmvMMBlM257VGPk,Quintino,1V3VTM7VspiQjcmRhC010n,188689,4yEsEB05tq9BTspf862q7R,Don't Lose Love (feat. Cher Lloyd),54,0.0953,0.619,0.603,2.49e-05,7,0.244,-7.043,1,0.0392,145.044,0.726
2749,Baianá (Pablo Fierro Edit),0M7U956nnVrNu8u1meGmi1,Barbatuques,5xnMjuPp1eDXa8du0SKIHD,366576,2qS5OWLCnM9qiQBwpo7Ltm,Baianá - Pablo Fierro Edit,46,0.0304,0.725,0.897,0.597,2,0.124,-9.521,1,0.0411,119.951,0.186
2750,fk this up (feat. CHINCHILLA),2WLNJI4EQ1GNNDUfB6bzuy,NOËP,0SjnenkLIpqRE9SUzogeOp,186320,5GHXYeXd47gXElQMEcPsvh,fk this up (feat. CHINCHILLA),63,0.107,0.787,0.486,2.93e-06,0,0.0518,-9.433,0,0.122,123.82,0.669
2751,Off The Grid,3LtRLIjbYcaQfvr1yUZPyA,EDX,7GMot9WvBYqhhJz92vhBp6,175645,5STtg0bZXSoWfF20qWGxeV,Off The Grid,58,0.0549,0.734,0.899,3.9e-05,9,0.108,-4.442,0,0.0669,124.035,0.52
2752,Under The Water (Undercatt Remix),55PG98aNYLUIfGSBfWf8Vq,Brother Brown,6Coczw0ntDcJRJNgNsUGfM,223250,6L8x8Am841HElQGB6NNlNP,Under The Water - Undercatt Remix,37,0.318,0.839,0.643,0.00482,4,0.0711,-9.032,0,0.0375,126.051,0.747
2753,Try Again (feat. A7S),1u3cv5nL73WeTFy0JV5H9F,Tungevaag & Raaban,4cSYNpczcvTUpnPMFDLsIc,179552,745LUoE5rQZ51Tz4WnBoNp,Try Again (feat. A7S),62,0.142,0.707,0.856,0.0,0,0.124,-3.861,0,0.205,126.914,0.51
2754,In The Mirror (feat. Nenê Santos),2B85d1sYBgaAdHiXC5Avbd,Viktor Mora,5dUQtO6k0IU1bom3dCvaPx,178060,7j4HjEuVT5xssHPWK6vbEz,In The Mirror (feat. Nenê Santos),33,0.000414,0.601,0.869,0.0,6,0.274,-4.097,0,0.0508,124.094,0.147
2755,Thing For You (With Martin Solveig),1cbCgek1ORPGZFKlBIhBmH,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,191398,0IhTEIjFaRt3B2NQYf9azQ,Thing For You (With Martin Solveig),74,0.0395,0.774,0.723,1.82e-05,2,0.1,-5.545,1,0.0496,121.057,0.769
2756,All This Love (feat. Harlœ),3mMaKYr6aPtFSHYUr7acxJ,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,164797,0nxYyX5PIHJqF4VSb4CIFV,All This Love (feat. Harlœ),77,0.0715,0.469,0.801,0.0,5,0.49,-5.635,1,0.0834,124.068,0.425
2757,Exhale,3mtfMis8u8EXIZ2EyKrIMM,Jay Hardway,12SPNXi0aDpFt0rMVbmLrr,172968,1rpwvGaKBRjbHna3HKWGPv,Exhale,53,0.00498,0.638,0.74,0.312,2,0.423,-5.244,0,0.0679,128.042,0.15
2758,Live Your Life,46AdlEXi3E3vcRvR3CT4GP,Rooftime,4QZjx3AfLqJhGYkmWAEUm7,200574,20Q9Fs3CtbsYdwVwq3xbsR,Live Your Life,46,0.372,0.925,0.638,0.411,4,0.118,-6.753,1,0.0557,124.017,0.493
2759,The Wall,0hH9tb1b4Z87g7SHmnriKa,Alok,0NGAZxHanS9e0iNHpR8f2W,159500,2Dnb6yPGUq0vmGtxzm3bwi,The Wall,65,0.00953,0.682,0.91,0.0673,11,0.0732,-2.314,1,0.0431,122.943,0.536
2760,I Will Find,1Lb2OTMflllFCVVSBH9G9O,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,224733,2bbfiUnH4CATlekDS1dxNr,I Will Find,70,0.144,0.922,0.535,0.271,6,0.552,-8.171,0,0.0484,123.972,0.382
2761,We Got That Cool (feat. Afrojack & Icona Pop),1WowOfXnw3DlwgjyzlAU4Q,Yves V,47BEc2RoW53owMyxacXWdV,213000,2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),72,0.00462,0.639,0.865,1.26e-06,1,0.208,-5.01,1,0.0357,124.01,0.611
2762,Party Never Ends,34safHRUbL0hGUi5JB86tM,Alok,0NGAZxHanS9e0iNHpR8f2W,148750,35F2tdWosmulYdcmsXpQ7x,Party Never Ends,68,0.0128,0.835,0.809,0.0907,2,0.0956,-6.364,1,0.0569,125.989,0.11
2763,Hear Me Now,6fpsA5aYbVNLe6y3P49o2o,Alok,0NGAZxHanS9e0iNHpR8f2W,194840,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,75,0.546,0.778,0.463,0.00289,11,0.0731,-7.603,1,0.0389,121.999,0.496
2764,My Girl,4jeWmn7FUhLGO3Qm8Butud,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,234782,4tbC0eXSu3Bd5gnPoY3YXB,My Girl,67,0.013,0.655,0.963,0.564,6,0.0734,-5.72,1,0.0599,123.998,0.677
2765,Monster (Robin Schulz Remix),67PtnkGcMlHCa1RcYSzleO,LUM!X,0TKFPt9w0AAEnhB9bd0pLy,165947,4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,69,0.133,0.475,0.815,0.0,8,0.11,-6.068,0,0.124,126.164,0.48
2766,Pour Over,6k5bLLf6uHiVsdwWlD8yvZ,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,213559,574kOxVgCcy70oq623rvPE,Pour Over,68,0.0021,0.514,0.7,0.00952,7,0.386,-6.827,1,0.0604,176.926,0.164
2767,No Regrets (feat. Krewella),15JbJKXrnx0PinFy7e5e7D,KSHMR,2wX6xSig4Rig5kZU6ePlWe,184000,58hjBuGWj43LQ6WjN3ZQAK,No Regrets (feat. Krewella),67,0.0618,0.33,0.793,0.0,10,0.383,-4.628,0,0.155,180.162,0.279
2768,One Touch,73JUDiyiu0OXCzzM2jjVkL,Jess Glynne,4ScCswdRlyA23odg9thgIO,197875,5EKiBMhzRLALeGDPdoAKkQ,One Touch,75,0.329,0.686,0.693,0.0,0,0.136,-6.245,0,0.131,124.206,0.699
2769,My Best Life (feat. Mike Waters),57lxvNz7Fp3hHNtXspUkjC,KSHMR,2wX6xSig4Rig5kZU6ePlWe,212285,5kldIyD365H9iq8Cz1Jb5F,My Best Life (feat. Mike Waters),66,0.0305,0.625,0.836,0.0,8,0.0867,-2.884,0,0.224,105.023,0.675
2770,Drop It,50BqATA6XSJtAsXQpsHRIi,Tujamo,2vVNxGBvKRQMWwI5c8KmYh,175714,6BwN05qKw4Q8bNoq3rYuz7,Drop It,64,0.0104,0.747,0.897,0.763,5,0.0541,-4.257,0,0.0642,126.036,0.177
2771,Rather Be Alone,2hedSL1FfNMZFUJDhyQAwt,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,171918,6L32iYnvUR3JrHjxShOESf,Rather Be Alone,66,0.0377,0.554,0.774,0.0,7,0.114,-5.813,0,0.117,121.951,0.683
2772,Sorry,1PvEp0qeU6o2rm0i2qUC2N,Joel Corry,6DgP9otnZw5z6daOntINxp,188640,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,82,0.0547,0.744,0.79,0.000802,8,0.32,-4.617,0,0.0562,125.002,0.847
2773,Keep On Rising (feat. Michelle Shellers) [OFFAIAH Remix],0qDGvlMRDYqNFMaVfgAaEm,Ian Carey,2QFXAOEj2ow8a3xVkD8Ntg,194951,7COd0pAxVedPeQNFHxMvhd,Keep On Rising (feat. Michelle Shellers) - OFFAIAH Remix,53,0.00025,0.779,0.776,0.078,1,0.342,-3.797,0,0.0464,124.988,0.453
2774,All The Lies (Remixes),3m5YtJlW3Yel59bDEGJOuM,Alok,0NGAZxHanS9e0iNHpR8f2W,232000,0TpTBml3cRE5lN4WKqihaV,All The Lies - Toby Romeo Remix,39,0.00896,0.79,0.819,5.2e-06,6,0.102,-5.441,1,0.327,120.054,0.664
2775,Sugar,5XyJzEROSmup2TcWmVjTIt,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,219043,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),77,0.0185,0.636,0.815,0.0,5,0.163,-5.098,0,0.0581,123.063,0.636
2776,Magnets EP,41S9bfzXTSGK4HU2mp5qXH,Sam Feldt,20gsENnposVs2I4rQ5kvrf,174444,0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),88,0.0771,0.59,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,0.651
2777,Maneva: Acústicas,42stLnqYZmfD7QL82nEzEW,Maneva,1OFP2fSFWTfJ80rzUo5AGb,166750,0HS7cUAT3mdyybNcUzxKRK,Lembranças - Acústica,45,0.787,0.782,0.513,0.00525,4,0.215,-11.631,0,0.151,176.128,0.928
2778,Corre Pro Meu Mar (Acústico / Ao Vivo),6MYUGgADS5UKWNKwwdOyCw,Maneva,1OFP2fSFWTfJ80rzUo5AGb,203924,6o1uuE7FrCUUN1zqB37nLR,Corre Pro Meu Mar - Acústico / Ao Vivo,46,0.638,0.481,0.449,0.00264,11,0.705,-10.907,1,0.0338,122.741,0.338
2779,"Marcelo Brinholi, Vol. 2",2pc0Q8iIr1Pt6ifS8PsaMo,Marcelo Brinholi,2SBN9FsJnpaHfPKxoMhMEG,182201,75yVkK9oij7NyT4daGAmfK,Amanheceu,43,0.201,0.858,0.474,0.0,7,0.0688,-6.172,0,0.063,141.996,0.695
2780,Casa de Praia Acústico (Ao Vivo),0FXWVgacZM1Me0aWimzzeE,Gabriel Elias,5M06IyTZgyRlWeNjazqsZK,194888,7iblbIqq2fXqUhiUd1gcct,Pequena Flor - Acústico | Ao Vivo,46,0.555,0.728,0.476,0.0,2,0.105,-6.77,1,0.0493,133.913,0.807
2781,Na Cidade,6PazpBG8UxyQNrf2GFFpSt,Acustico Reggae,7FcAQCTYtDwaJxuImpe7Wh,199826,2bYnxpCsu0GOPCH0VG98mu,A Verdade,43,0.0198,0.814,0.564,0.0113,0,0.132,-9.23,1,0.0362,132.031,0.872
2782,Flow and Slow (Acústico),5Rb8yyhD4wFRbzGJxK2UOM,Da Vula Band,4foXml2ME1mqHJ6i8DDhdA,222490,1eZq0aDtVF4JOe1OMXCQKo,Reggae de Barão - Acústico,43,0.508,0.767,0.631,1.69e-05,5,0.0854,-5.997,1,0.0605,133.024,0.742
2783,Casa de Praia Acústico (Ao Vivo),0FXWVgacZM1Me0aWimzzeE,Gabriel Elias,5M06IyTZgyRlWeNjazqsZK,182768,5zNOn4WgSUJjJWSQmIF1Tr,Anel de Coco - Acústico | Ao Vivo,44,0.721,0.358,0.435,0.0,7,0.0674,-6.956,1,0.0349,200.026,0.427
2784,"Circuito Reggae, Vol. 8",3RuibytHE3NZnO7OgS2iN3,Filosofia Reggae,3UuKVWKt06WkHABc5arEXD,241813,0vyKzl0o1lem1sHg5wXgSD,Sentimento Bom,51,0.206,0.78,0.607,1.61e-05,9,0.44,-6.44,1,0.0864,130.076,0.732
2785,Acústico - Ao Vivo,2DMlDuUYFSjOyEDDL86yia,Raimundos,3CfJckVRuukdJSvK3r89yJ,325024,0VaMFkBz3QsRAuaek4jYR5,Reggae do Manero - Ao Vivo | Acústico,50,0.178,0.708,0.809,1.62e-06,10,0.368,-4.129,0,0.0611,134.053,0.625
2786,Tranquila (Versão Acústica),4cMpYRT2XAgI8eiLpQUr42,Mariana Coelho,39dsFcF29ENLVm7zRQuQAv,168250,0I70H9PTeywaND8P80R5fP,Tranquila - Versão Acústica,33,0.39,0.793,0.533,0.0,2,0.131,-3.516,1,0.0341,137.739,0.815
2787,Solstício de Verão (acústico),6DONyw3OmEpeUxUumx0Fcw,Gabriel Elias,5M06IyTZgyRlWeNjazqsZK,191664,0zRto7Wtn1J6cUfUQzxGlS,Solstício de Verão - Acústico,42,0.634,0.56,0.459,0.0,6,0.113,-8.711,0,0.0314,133.13,0.75
2788,Seja Para Mim (Acústico),4py0EMy1CITQBCWso9zV0w,Maneva,1OFP2fSFWTfJ80rzUo5AGb,181129,1GKEM5KnfB07YrtTE7l6ft,Seja Para Mim - Acústico,62,0.81,0.79,0.363,0.000393,5,0.11,-14.371,1,0.0774,123.982,0.36
2789,Acústico Cidade Negra,2p9ayxfFobzpbtnF8mJyUL,Cidade Negra,4cx31cxKTg5L8blZE24qfZ,254533,1BkxFAodaIkcM2vynl4CVM,Johny B. Goode (Johny B. Goode) [Acústico],54,0.0475,0.694,0.783,0.00126,2,0.689,-5.41,1,0.0369,154.055,0.841
2790,Blazzin' Fire,0zLd8jpRt4m6FWCu81Fb9n,Inner Circle,5os0Ltvz8Q8BvXOPOd1frx,208230,1VkNLfYxoS7Uc80xvt1xBK,Games People Play,58,0.0807,0.73,0.892,0.0,9,0.323,-5.298,1,0.17,170.594,0.953
2791,War Ina Babylon (Expanded Edition),7s6fPCNji0Um0y0xWLysDU,Max Romeo,45QpZznbXYo3nWy0TIhvgv,290626,2A8STXl9WBT0JORAANv763,War Ina Babylon,7,0.0659,0.647,0.699,0.0,7,0.0683,-6.67,1,0.119,147.759,0.862
2792,Segue em Frente,46NJvNtoypiHUSQttmnUX3,Planta E Raiz,5fKHm5RVUWIIirTGZlwGeO,250920,0xGoeHUa0v9b05Nzogh0xK,Desde as Estrelas - Acústico,52,0.193,0.74,0.695,0.0243,7,0.209,-10.512,1,0.0891,132.073,0.946
2793,Love Is My Religion,1r2BhDNMDn9BszceZZ7wVI,Ziggy Marley,0o0rlxlC3ApLWsxFkUjMXc,220413,1ZPsdTkzhDeHjA5c2Rnt2I,Beach In Hawaii,62,0.211,0.807,0.458,9.01e-06,9,0.0839,-9.594,0,0.0361,100.959,0.874
2794,The Israelites,46BSjIgwm2NarXXFM8fEjX,Desmond Dekker,1FcB6xMihhP9Hb6AdGVbWe,152360,1tKAI8igKXPqovihv4Px57,It Mek,48,0.0239,0.626,0.508,0.828,8,0.115,-10.303,1,0.0781,75.618,0.691
2795,Chant Down Babylon,3P9TIaf3gZfBhIIUpAqbBD,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,346302,1ILZVxd4FCgURhwRRNKQ85,Turn Your Lights Down Low,9,0.0131,0.733,0.668,2.6e-06,11,0.0312,-5.29,0,0.0755,83.107,0.766
2796,Acústico,6qgSOKtwkuyqowqZJjrLeE,Cidade Verde Sounds,2tVU8TVXlrwk6KESQxLwH8,248934,0WY5hHz6Un8tU3fwFiQlPy,Nunca É Tarde - Acústico,46,0.814,0.745,0.538,0.0,0,0.0786,-7.489,1,0.207,79.959,0.697
2797,Uprising,321q9p7PELvzcFAWxml7VX,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,233560,26PwuMotZqcczKLHi4Htz3,Redemption Song,71,0.578,0.684,0.248,0.0,0,0.0643,-10.505,1,0.0435,116.002,0.621
2798,Acústico Cidade Negra,2p9ayxfFobzpbtnF8mJyUL,Cidade Negra,4cx31cxKTg5L8blZE24qfZ,172906,2NhI1Yc8XNEztaWxAR1SdD,Pensamento (Acústico),54,0.434,0.709,0.795,0.004,7,0.956,-5.587,1,0.049,172.301,0.816
2799,The Best of The Maytals,1B30XX0WLRtky9va3mGmiE,The Maytals,6eHPmq8aR8X4TZIMvrD9Bo,190493,0Mv4w87XU3HtV412slUc1r,54-46 Was My Number,47,0.158,0.68,0.373,1.47e-05,0,0.0725,-7.26,1,0.137,160.798,0.677
2800,Telefone,7bhbSCQdHRAg1PCR3YvXnw,Lagum,5D56dZmhE9DgT01XixdHiD,189810,465UjULEanVprYlmwA1z6d,Telefone,60,0.0722,0.681,0.521,0.0,2,0.105,-8.365,0,0.146,168.048,0.678
2801,Quando você olhar pra mim,1jlD41CLtO8wjqfjXN8tWZ,Marcelo Falcão,4r6d4drhz83kHCRVJnzgdr,243676,5ViWZbiMhr7VWS0ihZku6V,Quando você olhar pra mim - Acústico,51,0.448,0.676,0.743,0.0,7,0.0723,-7.35,1,0.199,163.834,0.878
2802,Primavera,4bG8JLLTb4oDUyZLq2O3ou,Gabriel Elias,5M06IyTZgyRlWeNjazqsZK,178223,6OmubSl4wScruW6KqMutwS,Anjo da Sorte,51,0.211,0.711,0.457,0.0,4,0.115,-8.892,1,0.03,131.877,0.713
2803,Maneva: Acústicas,42stLnqYZmfD7QL82nEzEW,Maneva,1OFP2fSFWTfJ80rzUo5AGb,210273,7cn3KL7hU1vzMiCJwUMwQY,O Destino Não Quis - Acústica,48,0.587,0.704,0.459,0.0,6,0.135,-7.954,0,0.0345,132.016,0.51
2804,Natural Mystic,71pJD7gma2tkrdCxCgPC5p,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,192706,455qS91NtCkjFhn3Kpg3Ne,Iron Lion Zion,7,0.00885,0.714,0.638,0.000976,6,0.262,-6.842,0,0.0311,142.338,0.772
2805,Casa de Praia Acústico (Ao Vivo),0FXWVgacZM1Me0aWimzzeE,Gabriel Elias,5M06IyTZgyRlWeNjazqsZK,215847,7EyY1Ho77ywcjzsh6KxBSu,Cravo e Canela - Acústico | Ao Vivo,56,0.754,0.435,0.521,0.0,4,0.205,-6.354,1,0.0368,158.095,0.505
2806,Natiruts Acústico no Rio de Janeiro,14iEAaKYHYBx8jMEtzKmSX,Natiruts,4PhdYoQGH8s1xee81dqQOO,263106,754w4HeOR2R6Si4UmQB8tv,Andei Só - Ao Vivo,65,0.207,0.585,0.622,0.0,1,0.83,-6.865,0,0.0305,145.954,0.612
2807,Roots To The Bone,3mLuzgHKg8azviYCtT4e7B,Rico,7KCVetUIBZx9VmWGVEzW0p,240160,7rYwuCDp8WtrqmT0ZxW2K4,Take Five,5,0.000119,0.759,0.461,0.000138,0,0.0946,-11.901,0,0.135,148.937,0.694
2808,The Harder They Come (Remastered),3L6BeuI5Du0b7sl2AmYVGA,Jimmy Cliff,3rJ3m1tM6vUgiWLjfV8sRf,219906,6XitzIBDSAbU9gU9lhouQa,"The Harder They Come - From ""The Harder They Come"" Soundtrack",13,0.632,0.679,0.575,0.0,1,0.165,-8.037,1,0.0717,102.588,0.79
2809,Sinsemilla,4Hkcs9F76jWdn91ccDDQHf,Black Uhuru,5keeQyPKYRxUCKDMECTXG3,309880,7jnrRv88TT4trt5ZeVgiMe,Sinsemilla,3,0.0176,0.85,0.565,0.0217,4,0.072,-10.891,0,0.0969,131.225,0.709
2810,Parables,4xliwWMj72GCy9Edq1v985,Tarrus Riley,4frHO7KPcfMjhnVdIMJ98c,251026,6dFOwtd9iBMERardJvsIxY,She's Royal,57,0.00834,0.758,0.459,0.0,0,0.0742,-5.947,0,0.109,78.097,0.828
2811,The Cure,58fLSvm42vx4tNK9o3hhpU,Jah Cure,1bSn5aMcE83TXLlLDU9rTy,279533,6cZRY3VaE6FeiMPHpaTvq0,All Of Me,52,0.229,0.609,0.696,0.0,5,0.102,-4.201,0,0.0642,131.036,0.425
2812,Monkey Man,7bttXg6FHq7nVRWbFnkiIP,The Maytals,6eHPmq8aR8X4TZIMvrD9Bo,224533,3QMinjF1B7KCqYaSoaagSR,Monkey Man,52,0.195,0.892,0.621,0.000157,5,0.102,-4.912,1,0.0483,126.652,0.826
2813,Armandinho Ao Vivo Em Buenos Aires Vol.2,60kZBPA0zdwAhCdKIgFoNy,Armandinho,3h7RaVXBvdSNa7LXQtVYqH,327240,2ZL6KyqynmM5TbTa8tApLG,Ana Lua (feat. Chimarruts),52,0.452,0.422,0.717,2.54e-06,9,0.869,-7.536,1,0.139,132.226,0.42
2814,Natiruts Acústico no Rio de Janeiro,14iEAaKYHYBx8jMEtzKmSX,Natiruts,4PhdYoQGH8s1xee81dqQOO,211373,4bCcolgdC8YsXUiqRgEgRU,Você Me Encantou Demais - Ao Vivo,61,0.0733,0.727,0.56,5.17e-05,6,0.734,-7.539,0,0.0428,87.973,0.441
2815,Reggae Reggae (International Version),4DSiH8fLj4U6SaSuPeqoZJ,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,259600,4DSjzH2HIcYy3w0W5yfzY9,"You Don't Love Me (No, No, No)",2,0.00626,0.688,0.64,2.72e-06,2,0.073,-7.044,1,0.0728,84.003,0.63
2816,Pressure Drop: The Definitive Collection,5lfJsDYf7XcdyHax7UO3OE,Toots & The Maytals,6ZFv3wQwwWPiVDWhv0mjQK,294773,2Vgw7NYq8futWHxCm3RBy3,Funky Kingston,39,0.0884,0.765,0.571,0.000409,11,0.0498,-7.766,1,0.108,98.956,0.922
2817,Stay Bless,5wyD9qqWAnGsOX59JAzMyZ,Kiko Bun,7yMruV2Y0a7ib9RLj9mLQQ,207462,0i1n1UChDIbwQfCka293yZ,Stay Bless,5,0.0411,0.636,0.817,0.0,6,0.878,-4.492,1,0.161,148.46,0.804
2818,Police In Helicopter,7naj9A5QZbYxYbj9Susywq,John Holt,312pFk2xpEwYWLGPehc4Nu,219160,0mD19MC6H0OzHvEUADHypU,Police In Helicopter,61,0.0331,0.686,0.652,8.34e-06,9,0.0578,-7.586,0,0.111,141.185,0.503
2819,Delroy Wilson Anthology,0Aa3KpdwjwMeiEpi4rAbsV,Delroy Wilson,10j5vcbnSBWXZ1WYyv2a2D,163920,0npA0d5jbB01k53LMRccKP,Better Must Come,46,0.00356,0.672,0.589,8.11e-05,9,0.309,-7.011,1,0.104,73.489,0.928
2820,Night Nurse,7N01iXLj1lHSaAw4Z96DcN,Gregory Isaacs,6QHu71f8LLeT8n0GzfbYFc,248693,1PHlYnuoDNtuuq6yPXbSV6,Night Nurse,9,0.043,0.841,0.309,0.0152,7,0.0368,-14.537,1,0.216,74.684,0.931
2821,The Best Of Big Mountain,4QHFXQLRwZx5122InHluo5,Big Mountain,0Jeckitay8SbvKwqAzWuYH,249520,1Rvl8qsKJurfFTyWLBI9ib,"Baby, I Love Your Way",71,0.0528,0.651,0.747,0.0,1,0.207,-7.269,0,0.0699,147.518,0.776
2822,Throne,1OH99kvSVbPy5qxL6QvU8K,Koffee,1gWjcmBsveEYMxOZ0VRi32,158415,1YSfeyulB3WUEPqck512X4,Throne,4,0.0137,0.733,0.698,0.0,8,0.0865,-5.912,1,0.404,133.379,0.806
2823,Jah Victory,7CoH3Na9J73DUay9gLU4fk,Alpha Blondy,41ekW4MXG59xJMXR8dX1OG,267120,4AVIdds2A4E4UsZcVU0Uso,I Wish You Were Here,58,0.02,0.796,0.566,0.0181,7,0.116,-7.857,1,0.0695,143.994,0.58
2824,Wake Up - Single,3JQVg5V45QBp5S2QPlrEeF,Sizzla,72T7x96EAqN2UWvAgobYfv,192295,4sCpwo7HL96gN54haNWGvv,Wake Up,48,0.000678,0.42,0.778,0.0,10,0.626,-5.001,0,0.301,75.325,0.642
2825,Marcus Garvey,6lK8B4S4IEEvsUWTs36tPN,Burning Spear,6qaKS0nzGP4hfjl4aFZmEU,207000,5TBIq0m6UujZEH2kZFYgPc,Marcus Garvey,4,0.117,0.696,0.477,0.00044,7,0.0572,-9.9,0,0.0668,91.79,0.58
2826,Ziggy Marley,7aARyzi7tvFBVCJNlXKIdi,Ziggy Marley,0o0rlxlC3ApLWsxFkUjMXc,201800,6HdtctTzxS2B4BdQDeWXZy,Start It Up,4,0.157,0.659,0.798,0.0,2,0.173,-2.953,1,0.0648,180.146,0.929
2827,Last Dance / No winners,3wz9DfrQncC1JxaiYPXxnI,Daniel Lemma,14ch8ZI4tN3IlWAAchEKeS,301824,6QJKo0sI4NG3M6KasMDnVx,Last Dance,5,0.144,0.765,0.541,0.00206,9,0.108,-10.203,1,0.235,79.983,0.602
2828,Legalize It (Legacy Edition),4ESdQfdgBr9yaYraKU0Vle,Peter Tosh,0oea1hwGMfUxZbLxJc1XUN,279360,73lYI49LhfsscO33ohrGN0,Legalize It,58,0.068,0.71,0.589,4.38e-06,0,0.176,-11.933,1,0.167,144.601,0.65
2829,Freddie McGregor: The Anthology,3LamMh1kBDsc516HnS0Iuf,Freddie McGregor,30R9paG1c5BGtNGle59VPq,197733,7IBIZHonObtZG33pkVZZkg,Big Ship,50,0.00565,0.727,0.413,2.71e-06,0,0.138,-8.844,1,0.352,69.884,0.814
2830,Blazzin' Fire,0zLd8jpRt4m6FWCu81Fb9n,Inner Circle,5os0Ltvz8Q8BvXOPOd1frx,227067,1SssFw74DdHVjRa6ADggdD,Sweat (A La La La La Long),72,0.0124,0.787,0.727,0.0,0,0.157,-7.705,1,0.224,173.025,0.936
2831,Last Dance / No winners,3wz9DfrQncC1JxaiYPXxnI,Daniel Lemma,14ch8ZI4tN3IlWAAchEKeS,245530,2LiweIh9adLp0xVZBAMVK2,No winners,4,0.00351,0.85,0.473,0.00168,8,0.219,-11.149,1,0.0434,132.078,0.719
2832,20th Century Masters: The Millennium Collection: Best Of Toots & The Maytals,4LqckZIG3vtFVGIeY3Q5Yz,Toots & The Maytals,6ZFv3wQwwWPiVDWhv0mjQK,201266,389R9arpxdfl0JA450Qn9m,"Take Me Home, Country Roads",51,0.449,0.609,0.436,0.00677,8,0.121,-11.99,1,0.146,175.244,0.921
2833,Fly Rasta,7pHIlePO18smDIz3HVrGSj,Ziggy Marley,0o0rlxlC3ApLWsxFkUjMXc,219906,4nhtIzEhnBgc9GkpwFkwzT,Fly Rasta,41,0.0621,0.816,0.694,0.0,1,0.0615,-5.94,1,0.156,112.957,0.822
2834,Kaya,2sjqgdbvLYmvpC3CL8kkyK,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,195733,5cr8A9dW3sFpGswVgZmiKx,Kaya,5,0.0336,0.825,0.586,3.83e-05,11,0.0564,-8.861,1,0.0647,97.532,0.834
2835,Pablo Moses: A Song (2010 Remastered Version),6Utke8lJiqJc6Y7X46lSST,Pablo Moses,6EMWMUO2B9Nt39O7SXdZUw,290453,6KNlbrsKfea9WAwOi2yq84,Dubbing Is a Must Part 1 - 2010 Remastered Version,42,0.138,0.904,0.661,0.0146,1,0.11,-7.981,1,0.121,132.128,0.874
2836,Equal Rights (Legacy Edition),4fUOOBGNI8k9cb4vD2hZ65,Peter Tosh,0oea1hwGMfUxZbLxJc1XUN,269546,2PyDqCtFcXsucZqTF4rE3i,I Am That I Am,56,0.0649,0.791,0.481,1.47e-06,4,0.0247,-9.39,1,0.124,146.032,0.926
2837,Burnin' (The Definitive Remasters),6axWF6fhMuB7pXAUONbGLE,The Wailers,6uSKeCyQEhvPC2NODgiqFE,281026,7bnRX1ObyGzzSuOWrNFLWw,I Shot The Sheriff,11,0.313,0.799,0.641,2.22e-05,8,0.0704,-9.33,1,0.171,96.806,0.719
